transaction_id,date,time,day_of_week,is_weekend,product_id,product_name,category,sub_category,brand,store_section,quantity,unit_price,unit_cost,discount_pct,discount_amount,line_total,gross_profit,payment_method
20DE8282,2026-02-08,06:49:56,Sunday,Yes,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,0.0,0.0,55.0,15.0,UPI
20DE8282,2026-02-08,06:49:56,Sunday,Yes,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,7.6,6.46,78.54,26.54,UPI
E0459D62,2026-02-08,07:01:39,Sunday,Yes,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,2,28.0,20.0,0.0,0.0,56.0,16.0,Card
E0459D62,2026-02-08,07:01:39,Sunday,Yes,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,1,60.0,35.0,0.0,0.0,60.0,25.0,Card
25B169E0,2026-02-08,07:10:32,Sunday,Yes,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,0.0,0.0,52.0,14.0,Cash
D7996EBA,2026-02-08,07:34:49,Sunday,Yes,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,1.0,0.9,89.1,31.1,Cash
D7996EBA,2026-02-08,07:34:49,Sunday,Yes,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,14.9,12.66,72.34,20.34,Cash
EB56A268,2026-02-08,07:55:06,Sunday,Yes,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,1,115.0,72.0,9.0,10.35,104.65,32.65,Card
EB56A268,2026-02-08,07:55:06,Sunday,Yes,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,0.0,0.0,28.0,8.0,Card
EB56A268,2026-02-08,07:55:06,Sunday,Yes,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,2,70.0,44.0,11.6,16.24,123.76,35.76,Card
EB56A268,2026-02-08,07:55:06,Sunday,Yes,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,5.9,5.31,84.69,26.69,Card
F00DCE66,2026-02-08,08:04:42,Sunday,Yes,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,0.0,0.0,95.0,37.0,Wallet
F00DCE66,2026-02-08,08:04:42,Sunday,Yes,P027,Avocado,Produce,Fruit,Local,Produce,2,55.0,32.0,0.0,0.0,110.0,46.0,Wallet
F00DCE66,2026-02-08,08:04:42,Sunday,Yes,P020,Dark Chocolate 70% 100g,Snacks,Chocolate,Amano,Snacks Aisle,1,95.0,58.0,9.5,9.03,85.97,27.97,Wallet
62A5D846,2026-02-08,08:13:00,Sunday,Yes,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,0.0,0.0,55.0,20.0,Wallet
62A5D846,2026-02-08,08:13:00,Sunday,Yes,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,0.0,0.0,60.0,22.0,Wallet
6F8003B1,2026-02-08,08:17:15,Sunday,Yes,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,12.8,15.36,104.64,32.64,Card
6F8003B1,2026-02-08,08:17:15,Sunday,Yes,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.3,0.26,84.74,32.74,Card
6F8003B1,2026-02-08,08:17:15,Sunday,Yes,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,7.5,7.12,87.88,19.88,Card
C2C6BEAA,2026-02-08,08:20:12,Sunday,Yes,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,3,130.0,85.0,2.4,9.36,380.64,125.64,Cash
C2C6BEAA,2026-02-08,08:20:12,Sunday,Yes,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,0.0,0.0,95.0,27.0,Cash
C2C6BEAA,2026-02-08,08:20:12,Sunday,Yes,P027,Avocado,Produce,Fruit,Local,Produce,2,55.0,32.0,9.8,10.78,99.22,35.22,Cash
C2C6BEAA,2026-02-08,08:20:12,Sunday,Yes,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,2,52.0,38.0,0.0,0.0,104.0,28.0,Cash
64F43FC0,2026-02-08,08:30:42,Sunday,Yes,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,12.5,15.0,105.0,33.0,Card
64F43FC0,2026-02-08,08:30:42,Sunday,Yes,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,Card
64F43FC0,2026-02-08,08:30:42,Sunday,Yes,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,2,130.0,85.0,10.8,28.08,231.92,61.92,Card
64F43FC0,2026-02-08,08:30:42,Sunday,Yes,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,3,70.0,44.0,9.2,19.32,190.68,58.68,Card
64F43FC0,2026-02-08,08:30:42,Sunday,Yes,P013,Fresh Orange Juice 1L,Beverages,Juice,Tropicana,Refrigerated,2,95.0,62.0,6.1,11.59,178.41,54.41,Card
676BFB8C,2026-02-08,08:36:32,Sunday,Yes,P027,Avocado,Produce,Fruit,Local,Produce,2,55.0,32.0,0.0,0.0,110.0,46.0,UPI
676BFB8C,2026-02-08,08:36:32,Sunday,Yes,P013,Fresh Orange Juice 1L,Beverages,Juice,Tropicana,Refrigerated,2,95.0,62.0,9.7,18.43,171.57,47.57,UPI
676BFB8C,2026-02-08,08:36:32,Sunday,Yes,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,1,60.0,35.0,0.0,0.0,60.0,25.0,UPI
676BFB8C,2026-02-08,08:36:32,Sunday,Yes,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,UPI
49356BA5,2026-02-08,08:53:34,Sunday,Yes,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,11.3,20.34,159.66,49.66,UPI
49356BA5,2026-02-08,08:53:34,Sunday,Yes,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,0.0,0.0,60.0,22.0,UPI
BC3C8E18,2026-02-08,09:02:01,Sunday,Yes,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,9.1,6.83,68.17,22.17,Card
3495DE5B,2026-02-08,09:03:39,Sunday,Yes,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,14.9,17.88,102.12,30.12,Cash
F7381FD9,2026-02-08,09:08:27,Sunday,Yes,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,7.7,6.54,78.46,26.46,Card
B5951020,2026-02-08,09:16:45,Sunday,Yes,P013,Fresh Orange Juice 1L,Beverages,Juice,Tropicana,Refrigerated,1,95.0,62.0,14.4,13.68,81.32,19.32,UPI
B5951020,2026-02-08,09:16:45,Sunday,Yes,P009,Butter Croissant 4pk,Bakery,Pastry,La Boulange,Bakery Shelf,1,90.0,58.0,0.0,0.0,90.0,32.0,UPI
B5951020,2026-02-08,09:16:45,Sunday,Yes,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,0.0,0.0,95.0,37.0,UPI
744A8900,2026-02-08,09:30:22,Sunday,Yes,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,11.4,6.84,53.16,15.16,Cash
07F8593A,2026-02-08,09:31:52,Sunday,Yes,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,1,60.0,35.0,4.0,2.4,57.6,22.6,UPI
07F8593A,2026-02-08,09:31:52,Sunday,Yes,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,2,85.0,52.0,13.5,22.95,147.05,43.05,UPI
07F8593A,2026-02-08,09:31:52,Sunday,Yes,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,6.2,4.96,75.04,20.04,UPI
EECCFE31,2026-02-08,09:32:10,Sunday,Yes,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,1,45.0,25.0,1.3,0.58,44.42,19.42,UPI
67EA1E51,2026-02-08,09:33:19,Sunday,Yes,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,UPI
67EA1E51,2026-02-08,09:33:19,Sunday,Yes,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,UPI
67EA1E51,2026-02-08,09:33:19,Sunday,Yes,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,2.1,2.52,117.48,45.48,UPI
67EA1E51,2026-02-08,09:33:19,Sunday,Yes,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,3,60.0,35.0,5.1,9.18,170.82,65.82,UPI
45584D80,2026-02-08,09:59:16,Sunday,Yes,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.6,0.45,74.55,28.55,UPI
45584D80,2026-02-08,09:59:16,Sunday,Yes,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,2.3,0.64,27.36,7.36,UPI
45584D80,2026-02-08,09:59:16,Sunday,Yes,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,8.8,43.91,455.09,255.09,UPI
E6743FA0,2026-02-08,10:29:40,Sunday,Yes,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,0.0,0.0,80.0,25.0,Wallet
C1280CFD,2026-02-08,10:42:19,Sunday,Yes,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,8.8,10.56,109.44,37.44,UPI
C1280CFD,2026-02-08,10:42:19,Sunday,Yes,P024,Bananas 6pk,Produce,Fruit,Local,Produce,2,40.0,22.0,9.2,7.36,72.64,28.64,UPI
C1280CFD,2026-02-08,10:42:19,Sunday,Yes,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,9.8,5.39,49.61,17.61,UPI
C1280CFD,2026-02-08,10:42:19,Sunday,Yes,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,UPI
C1280CFD,2026-02-08,10:42:19,Sunday,Yes,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,7.8,4.68,55.32,17.32,UPI
0955BCFA,2026-02-08,11:19:53,Sunday,Yes,P027,Avocado,Produce,Fruit,Local,Produce,1,55.0,32.0,9.1,5.0,50.0,18.0,UPI
2D701331,2026-02-08,11:32:18,Sunday,Yes,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,0.0,0.0,95.0,37.0,Wallet
2D701331,2026-02-08,11:32:18,Sunday,Yes,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,4.3,2.79,62.21,22.21,Wallet
ACFA6B2B,2026-02-08,11:43:22,Sunday,Yes,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,2.2,1.32,58.68,20.68,UPI
ACFA6B2B,2026-02-08,11:43:22,Sunday,Yes,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,0.0,0.0,55.0,20.0,UPI
959F11E6,2026-02-08,11:43:48,Sunday,Yes,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,2.3,2.76,117.24,45.24,Cash
CA89147D,2026-02-08,12:18:32,Sunday,Yes,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,1,70.0,44.0,4.1,2.87,67.13,23.13,Cash
CA89147D,2026-02-08,12:18:32,Sunday,Yes,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,0.0,0.0,195.0,100.0,Cash
CA89147D,2026-02-08,12:18:32,Sunday,Yes,P015,Energy Drink 250ml,Beverages,Energy,Monster,Beverages Aisle,2,115.0,72.0,9.8,22.54,207.46,63.46,Cash
CA89147D,2026-02-08,12:18:32,Sunday,Yes,P002,Skimmed Milk 500ml,Dairy,Milk,Mother Dairy,Refrigerated,1,28.0,20.0,8.5,2.38,25.62,5.62,Cash
CA89147D,2026-02-08,12:18:32,Sunday,Yes,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,8.9,4.63,47.37,9.37,Cash
98F6D584,2026-02-08,12:27:21,Sunday,Yes,P022,Rice Crackers 150g,Snacks,Crackers,Bingo,Snacks Aisle,1,55.0,33.0,3.9,2.15,52.85,19.85,UPI
81DC1A99,2026-02-08,12:37:04,Sunday,Yes,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,0.0,0.0,85.0,33.0,Cash
81DC1A99,2026-02-08,12:37:04,Sunday,Yes,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,7.4,14.43,180.57,85.57,Cash
F385EC5C,2026-02-08,12:40:01,Sunday,Yes,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,3.3,1.72,50.28,12.28,Card
F385EC5C,2026-02-08,12:40:01,Sunday,Yes,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,1,120.0,75.0,13.8,16.56,103.44,28.44,Card
F385EC5C,2026-02-08,12:40:01,Sunday,Yes,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,Card
18DFD0CE,2026-02-08,12:43:29,Sunday,Yes,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,1.3,0.97,74.03,28.03,Card
18DFD0CE,2026-02-08,12:43:29,Sunday,Yes,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,10.8,19.44,160.56,50.56,Card
18DFD0CE,2026-02-08,12:43:29,Sunday,Yes,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,4.8,3.84,76.16,21.16,Card
18DFD0CE,2026-02-08,12:43:29,Sunday,Yes,P031,Dish Soap 500ml,Household,Cleaning,Vim,Household,1,85.0,52.0,2.1,1.78,83.22,31.22,Card
C3FF1521,2026-02-08,13:03:23,Sunday,Yes,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,0.0,0.0,85.0,25.0,Card
C3FF1521,2026-02-08,13:03:23,Sunday,Yes,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,Card
E15B851D,2026-02-08,13:14:11,Sunday,Yes,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,Cash
E15B851D,2026-02-08,13:14:11,Sunday,Yes,P024,Bananas 6pk,Produce,Fruit,Local,Produce,2,40.0,22.0,0.0,0.0,80.0,36.0,Cash
E15B851D,2026-02-08,13:14:11,Sunday,Yes,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,0.0,0.0,55.0,15.0,Cash
BAD4AC28,2026-02-08,13:16:56,Sunday,Yes,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,0.0,0.0,85.0,25.0,UPI
BAD4AC28,2026-02-08,13:16:56,Sunday,Yes,P019,Trail Mix 250g,Snacks,Nuts,Happilo,Snacks Aisle,1,180.0,110.0,4.4,7.92,172.08,62.08,UPI
BAD4AC28,2026-02-08,13:16:56,Sunday,Yes,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,9.3,5.12,49.88,14.88,UPI
BAD4AC28,2026-02-08,13:16:56,Sunday,Yes,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,1,130.0,85.0,8.1,10.53,119.47,34.47,UPI
BAD4AC28,2026-02-08,13:16:56,Sunday,Yes,P005,Butter 100g,Dairy,Butter,Amul,Refrigerated,1,55.0,40.0,0.0,0.0,55.0,15.0,UPI
F1ED945A,2026-02-08,13:25:23,Sunday,Yes,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,0.0,0.0,195.0,100.0,UPI
F1ED945A,2026-02-08,13:25:23,Sunday,Yes,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,0.7,0.46,64.54,24.54,UPI
F1ED945A,2026-02-08,13:25:23,Sunday,Yes,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,0.0,0.0,85.0,25.0,UPI
F1ED945A,2026-02-08,13:25:23,Sunday,Yes,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,UPI
20D06862,2026-02-08,13:36:55,Sunday,Yes,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,0.0,0.0,40.0,18.0,UPI
3E4BAA72,2026-02-08,13:40:57,Sunday,Yes,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,6.7,13.06,181.94,86.94,UPI
3E4BAA72,2026-02-08,13:40:57,Sunday,Yes,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,2,60.0,38.0,11.8,14.16,105.84,29.84,UPI
3E4BAA72,2026-02-08,13:40:57,Sunday,Yes,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,1,80.0,55.0,0.0,0.0,80.0,25.0,UPI
3E4BAA72,2026-02-08,13:40:57,Sunday,Yes,P017,Almond Milk 1L,Beverages,Plant Milk,Epigamia,Refrigerated,2,130.0,85.0,11.4,29.64,230.36,60.36,UPI
559DD6CE,2026-02-08,13:56:16,Sunday,Yes,P027,Avocado,Produce,Fruit,Local,Produce,2,55.0,32.0,0.0,0.0,110.0,46.0,UPI
559DD6CE,2026-02-08,13:56:16,Sunday,Yes,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,0.0,0.0,60.0,22.0,UPI
559DD6CE,2026-02-08,13:56:16,Sunday,Yes,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.0,0.0,75.0,29.0,UPI
D6122AB5,2026-02-08,14:05:44,Sunday,Yes,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,0.0,0.0,60.0,22.0,UPI
D6122AB5,2026-02-08,14:05:44,Sunday,Yes,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,UPI
D62C61BA,2026-02-08,14:08:31,Sunday,Yes,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,15.0,12.75,72.25,20.25,UPI
D62C61BA,2026-02-08,14:08:31,Sunday,Yes,P030,Travel Shampoo 100ml,Personal Care,Hair Care,Dove,Personal Care,1,75.0,46.0,0.0,0.0,75.0,29.0,UPI
6D47363E,2026-02-08,14:13:07,Sunday,Yes,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,1,120.0,75.0,4.0,4.8,115.2,40.2,Cash
CD9953FD,2026-02-08,14:15:53,Sunday,Yes,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,0.0,0.0,85.0,25.0,UPI
CD9953FD,2026-02-08,14:15:53,Sunday,Yes,P006,Cheese Slices 200g,Dairy,Cheese,Britannia,Refrigerated,1,95.0,68.0,0.0,0.0,95.0,27.0,UPI
CD9953FD,2026-02-08,14:15:53,Sunday,Yes,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,0.0,0.0,52.0,14.0,UPI
C0BE3150,2026-02-08,14:24:27,Sunday,Yes,P032,Paper Towels 2pk,Household,Paper,Bounty,Household,1,75.0,46.0,0.0,0.0,75.0,29.0,Card
C0BE3150,2026-02-08,14:24:27,Sunday,Yes,P010,Digestive Biscuits 250g,Bakery,Biscuits,McVitie's,Dry Goods,1,55.0,35.0,0.0,0.0,55.0,20.0,Card
1D077630,2026-02-08,14:32:30,Sunday,Yes,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,14.8,11.1,63.9,17.9,UPI
1D077630,2026-02-08,14:32:30,Sunday,Yes,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,6.4,3.33,48.67,10.67,UPI
1D077630,2026-02-08,14:32:30,Sunday,Yes,P024,Bananas 6pk,Produce,Fruit,Local,Produce,1,40.0,22.0,0.0,0.0,40.0,18.0,UPI
1D077630,2026-02-08,14:32:30,Sunday,Yes,P008,Multigrain Bread 400g,Bakery,Bread,Harvest Gold,Bakery Shelf,1,60.0,38.0,1.0,0.6,59.4,21.4,UPI
1D077630,2026-02-08,14:32:30,Sunday,Yes,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,2,120.0,75.0,0.3,0.72,239.28,89.28,UPI
200E876B,2026-02-08,14:59:59,Sunday,Yes,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,Cash
200E876B,2026-02-08,14:59:59,Sunday,Yes,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,Cash
4C599A01,2026-02-08,15:14:12,Sunday,Yes,P018,Archi POPs Chips 4pk,Snacks,Chips,Archi POP's,Snacks Aisle,1,120.0,72.0,10.2,12.24,107.76,35.76,Card
4C599A01,2026-02-08,15:14:12,Sunday,Yes,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,2,80.0,55.0,0.0,0.0,160.0,50.0,Card
4C599A01,2026-02-08,15:14:12,Sunday,Yes,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,0.0,0.0,499.0,299.0,Card
EFA72223,2026-02-08,15:26:27,Sunday,Yes,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,14.6,10.95,64.05,18.05,Cash
EFA72223,2026-02-08,15:26:27,Sunday,Yes,P014,Green Tea 20 bags,Beverages,Tea,Tetley,Dry Goods,1,120.0,75.0,12.6,15.12,104.88,29.88,Cash
873996B1,2026-02-08,15:27:26,Sunday,Yes,P033,Zip-lock Bags 30pk,Household,Storage,Ziploc,Household,1,95.0,58.0,3.3,3.13,91.87,33.87,Cash
9515D4FB,2026-02-08,15:39:50,Sunday,Yes,P029,Lip Balm SPF15,Personal Care,Lip Care,Carmex,Personal Care,1,65.0,38.0,0.0,0.0,65.0,27.0,UPI
9515D4FB,2026-02-08,15:39:50,Sunday,Yes,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,1.9,9.48,489.52,289.52,UPI
BEFF796D,2026-02-08,15:39:54,Sunday,Yes,P021,Popcorn Caramel 100g,Snacks,Popcorn,Act II,Snacks Aisle,1,45.0,27.0,8.0,3.6,41.4,14.4,Cash
EDAE283D,2026-02-08,15:44:05,Sunday,Yes,P012,Sparkling Water 500ml,Beverages,Water,Evian,Beverages Aisle,1,60.0,38.0,8.8,5.28,54.72,16.72,UPI
C3990DC9,2026-02-08,15:50:07,Sunday,Yes,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,2,65.0,40.0,0.0,0.0,130.0,50.0,Card
C3990DC9,2026-02-08,15:50:07,Sunday,Yes,P025,Baby Spinach 150g,Produce,Leafy Green,Local,Produce,2,45.0,25.0,0.0,0.0,90.0,40.0,Card
096060BF,2026-02-08,15:50:55,Sunday,Yes,P003,Paneer 200g,Dairy,Cheese,Amul,Refrigerated,1,85.0,60.0,3.3,2.81,82.19,22.19,Card
096060BF,2026-02-08,15:50:55,Sunday,Yes,P036,Hand Sanitizer 200ml,Seasonal,Hygiene,Dettol,Personal Care,1,95.0,52.0,0.0,0.0,95.0,43.0,Card
096060BF,2026-02-08,15:50:55,Sunday,Yes,P011,Cold Brew Coffee 250ml,Beverages,Coffee,Blue Tokai,Refrigerated,1,85.0,52.0,13.5,11.47,73.53,21.53,Card
096060BF,2026-02-08,15:50:55,Sunday,Yes,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,2,60.0,35.0,2.8,3.36,116.64,46.64,Card
FB4500E3,2026-02-08,15:57:24,Sunday,Yes,P028,Hand Cream 50ml,Personal Care,Skincare,Vaseline,Personal Care,1,95.0,58.0,3.8,3.61,91.39,33.39,UPI
FB4500E3,2026-02-08,15:57:24,Sunday,Yes,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,8.0,5.2,59.8,19.8,UPI
415FEA29,2026-02-08,16:48:38,Sunday,Yes,P023,Roasted Peanuts 200g,Snacks,Nuts,Farmley,Snacks Aisle,1,75.0,46.0,9.7,7.28,67.72,21.72,Card
535B829E,2026-02-08,17:26:09,Sunday,Yes,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,2,52.0,38.0,0.0,0.0,104.0,28.0,Card
535B829E,2026-02-08,17:26:09,Sunday,Yes,P026,Cherry Tomatoes 250g,Produce,Vegetables,Local,Produce,1,60.0,35.0,0.0,0.0,60.0,25.0,Card
E263C621,2026-02-08,17:27:25,Sunday,Yes,P037,Vitamin C Supplements 30s,Seasonal,Health,Himalaya,Personal Care,1,195.0,95.0,1.6,3.12,191.88,96.88,Card
E263C621,2026-02-08,17:27:25,Sunday,Yes,P004,Greek Yogurt 400g,Dairy,Yogurt,Epigamia,Refrigerated,2,80.0,55.0,0.4,0.64,159.36,49.36,Card
0FA51EB9,2026-02-08,17:27:53,Sunday,Yes,P007,Sourdough Bread 400g,Bakery,Bread,Modern,Bakery Shelf,1,65.0,40.0,0.0,0.0,65.0,25.0,UPI
0FA51EB9,2026-02-08,17:27:53,Sunday,Yes,P034,Wool Winter Scarf,Seasonal,Winter Wear,Fabindia,Seasonal,1,499.0,200.0,5.9,29.44,469.56,269.56,UPI
686D7DA2,2026-02-08,17:45:42,Sunday,Yes,P001,Whole Milk 1L,Dairy,Milk,Amul,Refrigerated,1,52.0,38.0,5.5,2.86,49.14,11.14,Cash
D871A973,2026-02-08,17:52:51,Sunday,Yes,P035,Sunscreen SPF50 100ml,Seasonal,Summer Care,Neutrogena,Seasonal,1,395.0,180.0,0.0,0.0,395.0,215.0,Wallet
D871A973,2026-02-08,17:52:51,Sunday,Yes,P016,Coconut Water 330ml,Beverages,Water,Raw Pressery,Refrigerated,2,70.0,44.0,13.8,19.32,120.68,32.68,Wallet
